Timestamp,Kinect left shoulder flex.-ext.,WISE left shoulder flex.-ext.,Kinect left shoulder abd.-add.,WISE left shoulder abd.-add.,Kinect left shoulder int.- ext.,WISE left shoulder int.- ext.,Kinect left elbow flex.-ext.,WISE left elbow flex.-ext.,WISE left forearm pro.- sup.,Kinect right shoulder flex.-ext.,WISE right shoulder flex.-ext.,Kinect right shoulder Abd.-Add.,WISE right shoulder abd.-add.,Kinect right shoulder int.-ext.,WISE right shoulder int.-ext.,Kinect right elbow flex.-ext.,WISE right elbow flex.-ext.,WISE right forearm pro.-sup.
13.46,-32.75,-5.19,28.67,45.84,144.45,-76.92,153.47,95.19,-74.72,4.46,12.32,21.29,6.64,49.72,31.65,88.20,83.99,-10.32
13.59,-32.79,-5.46,28.46,45.81,144.23,-76.99,153.30,95.14,-74.87,6.02,12.32,21.38,6.09,50.73,32.40,87.44,83.90,-10.36
13.72,-32.09,-5.30,28.66,45.76,146.05,-77.58,153.11,95.07,-74.77,6.63,15.49,21.14,5.87,50.98,33.52,86.44,78.92,-12.86
13.85,-31.72,-5.42,28.99,45.81,145.08,-77.73,153.40,95.19,-74.92,7.25,19.07,20.79,5.44,52.25,38.93,81.51,76.61,-13.10
13.98,-30.93,-6.14,28.08,45.91,147.02,-77.99,153.96,95.22,-74.85,7.58,19.67,20.50,4.35,56.58,41.90,88.86,77.22,-12.02
14.10,-30.33,-7.34,26.24,46.21,151.37,-78.79,155.12,95.25,-73.75,7.43,19.15,20.83,3.93,54.80,43.35,80.59,78.17,-11.25
14.24,-29.62,-7.30,24.64,46.07,155.71,-79.20,155.65,95.28,-73.79,6.93,18.74,20.98,3.83,54.05,43.63,80.42,78.66,-10.95
14.36,-29.62,-7.34,24.56,46.21,155.83,-79.05,155.80,95.28,-73.79,6.43,17.89,20.63,2.96,50.35,40.77,85.86,78.40,-11.58
14.49,-29.96,-6.48,26.03,46.20,152.30,-79.03,155.43,95.28,-74.08,5.16,17.26,20.45,2.67,47.00,35.89,84.40,78.97,-10.42
14.61,-30.28,-6.49,26.32,46.25,150.86,-78.79,155.51,95.35,-74.17,2.46,14.75,18.02,1.33,34.16,16.01,82.23,81.94,-4.87
14.74,-30.86,-6.65,26.92,46.25,148.73,-78.70,155.52,95.13,-74.35,0.61,13.72,6.22,-1.04,-15.43,-5.03,83.99,72.28,-9.65
14.86,-31.35,-6.48,27.44,46.10,147.95,-78.22,155.82,94.98,-74.34,0.39,14.19,5.86,-1.08,-46.38,-24.03,70.85,63.10,-15.05
14.99,-31.45,-6.29,28.63,46.13,149.52,-77.50,155.09,95.28,-74.51,0.80,13.03,8.70,1.50,-67.38,-40.25,63.95,48.59,-27.14
15.12,-31.18,-6.14,29.79,45.90,151.61,-77.01,155.75,95.35,-74.52,-1.50,10.25,11.43,4.69,-76.25,-60.94,68.92,49.90,-26.21
15.26,-30.34,-6.21,32.16,46.00,-19.48,-77.77,153.94,95.20,-75.13,-3.36,8.76,24.25,5.54,-70.90,-63.06,51.78,41.29,-36.50
15.51,-29.40,-5.16,34.25,46.07,-23.33,-77.48,154.11,94.93,-74.64,-3.20,9.39,22.16,5.95,-72.85,-64.06,55.02,45.01,-33.76
15.66,-29.61,-6.02,34.35,46.57,-24.78,-76.05,152.95,95.25,-74.46,-2.21,11.14,21.04,4.12,-73.29,-62.38,55.11,46.84,-34.87
15.80,-29.64,-5.87,34.19,46.48,-25.74,-75.88,152.35,95.22,-74.64,-2.18,11.18,20.40,4.31,-73.75,-62.63,55.64,47.41,-35.04
15.96,-30.38,-6.34,33.75,46.57,-25.62,-76.24,156.42,95.20,-74.38,-1.34,11.57,20.79,4.67,-73.67,-62.25,55.33,47.73,-34.63
16.09,-31.28,-6.03,33.17,46.50,-20.47,-75.54,157.07,95.43,-74.45,-1.17,11.08,21.00,5.23,-73.45,-62.92,55.19,50.43,-31.59
16.25,-31.58,-6.76,32.03,46.40,-17.95,-76.15,156.57,95.32,-74.17,-1.20,11.18,21.36,5.34,-72.80,-61.30,54.92,47.45,-34.62
16.40,-32.27,-6.55,31.56,46.12,144.73,-75.82,155.44,95.17,-74.17,-0.08,11.12,21.34,5.41,-65.82,-61.26,55.67,51.65,-29.12
16.53,-32.35,-5.51,31.20,46.25,145.10,-75.74,157.96,95.48,-74.74,0.25,12.03,17.22,3.64,-55.04,-51.40,60.29,64.39,-14.47
16.67,-32.52,-5.84,31.15,45.86,143.49,-75.93,156.76,95.30,-74.34,1.37,14.31,15.57,3.25,-36.48,-44.04,67.82,69.72,-8.70
16.82,-32.77,-5.55,30.70,45.81,145.16,-76.32,157.95,94.88,-74.36,4.44,14.75,21.88,3.60,5.68,-35.00,70.51,71.03,-4.90
17.06,-32.05,-6.26,28.66,45.90,143.64,-76.82,154.23,95.46,-74.36,3.16,17.03,25.50,6.39,53.26,24.13,97.85,70.35,-9.76
17.25,-30.30,-6.77,25.50,46.03,153.03,-77.20,154.77,95.29,-74.05,5.48,17.93,21.94,7.06,51.56,36.43,80.53,71.34,-11.86
17.43,-30.18,-6.41,24.59,45.62,155.00,-77.93,155.02,95.13,-73.86,3.16,16.68,25.35,6.15,51.32,36.64,92.89,70.84,-14.28
17.57,-30.55,-5.83,26.22,45.72,151.35,-78.60,154.40,95.19,-74.68,3.65,17.26,21.61,5.54,49.88,36.50,81.28,71.18,-14.65
17.70,-30.62,-5.60,27.32,45.73,154.76,-77.66,157.77,95.18,-74.45,3.87,16.70,21.44,4.11,50.32,35.88,81.10,72.14,-13.81
17.82,-30.55,-5.37,27.75,45.43,153.18,-77.70,157.50,94.95,-74.47,3.93,16.12,21.43,4.47,50.34,34.80,81.18,72.53,-13.49
17.96,-30.67,-5.56,28.01,45.53,147.83,-77.41,153.64,95.15,-74.42,4.07,15.97,21.37,4.18,50.39,34.05,81.04,72.59,-13.55
18.11,-30.79,-5.42,27.97,45.72,159.30,-77.37,157.19,95.24,-74.21,2.72,15.69,21.35,3.84,49.53,32.71,81.91,72.96,-13.03
18.26,-30.82,-5.63,27.67,45.67,162.14,-77.80,157.93,95.18,-74.16,-0.54,15.34,24.13,3.58,49.13,31.62,94.45,73.55,-12.54
18.39,-30.97,-5.26,27.68,45.55,162.29,-77.79,158.18,95.19,-74.48,-0.59,15.10,24.13,3.73,49.07,31.24,94.52,73.41,-13.22
18.52,-30.84,-5.26,27.06,45.55,155.87,-77.79,155.98,95.07,-74.32,-0.53,15.18,24.10,3.56,48.36,30.72,94.57,73.52,-13.02
18.66,-30.68,-5.26,26.64,45.55,154.21,-77.79,155.23,95.07,-74.32,-0.58,14.68,23.95,3.16,48.18,29.84,94.29,72.54,-14.10
18.78,-30.77,-5.46,27.06,45.72,152.23,-77.57,154.87,95.07,-74.26,-0.34,14.24,23.45,3.07,46.87,27.29,94.19,72.42,-14.38
18.91,-30.87,-5.33,27.44,45.81,149.33,-77.74,154.36,95.17,-74.34,0.92,13.55,19.84,2.37,43.86,24.66,77.71,72.81,-14.21
19.03,-30.94,-5.33,27.53,45.81,147.79,-77.74,154.21,95.25,-74.38,0.73,10.73,19.36,-0.71,34.90,13.14,71.51,78.09,-7.84
19.16,-31.16,-5.31,27.62,45.84,146.46,-77.46,154.11,94.92,-74.32,-0.40,10.30,16.07,-2.03,-0.40,1.84,69.71,73.77,-10.93
19.29,-31.19,-5.31,28.66,45.84,144.54,-77.46,153.64,95.04,-74.48,-2.96,10.85,3.10,-3.60,-44.33,-10.47,85.54,69.18,-18.96
19.42,-31.14,-5.16,29.20,45.61,146.80,-76.98,153.63,95.15,-74.62,-3.29,12.64,5.95,0.64,-65.75,-46.80,81.50,72.84,-10.53
19.56,-31.12,-4.98,29.94,45.79,146.90,-76.35,153.63,95.20,-74.56,-4.47,10.69,9.12,3.43,-75.72,-59.29,79.16,59.57,-29.39
19.70,-30.83,-5.07,30.83,45.58,-17.06,-76.71,153.32,95.07,-74.10,-5.03,8.40,24.41,5.08,-72.43,-66.42,57.33,58.16,-30.45
19.86,-30.42,-4.05,32.41,45.82,-22.73,-75.80,154.53,95.05,-75.00,-3.71,8.72,23.50,5.47,-73.81,-68.09,57.82,61.48,-25.23
19.99,-30.56,-4.57,32.83,46.02,-20.26,-75.81,152.11,95.16,-74.51,-3.71,9.93,20.49,5.22,-74.98,-67.15,60.65,64.42,-22.24
20.13,-30.69,-5.22,32.61,46.00,-8.18,-75.99,156.57,95.10,-74.27,-3.18,10.18,21.09,5.10,-74.54,-66.03,60.03,63.64,-22.90
20.26,-30.77,-5.35,32.68,45.77,-21.70,-75.86,153.85,95.22,-74.21,-3.40,10.09,20.81,5.23,-74.20,-65.67,60.55,65.20,-22.49
20.40,-30.93,-5.40,32.81,45.79,-22.44,-75.54,154.28,95.22,-74.25,-3.74,9.99,18.57,5.36,-74.70,-65.50,62.76,65.33,-22.22
20.53,-31.27,-5.46,32.67,45.69,-18.98,-75.72,154.95,95.12,-74.24,-3.94,10.11,18.66,5.00,-74.10,-65.14,62.65,66.53,-21.53
20.66,-31.81,-5.28,32.54,45.68,-22.89,-75.43,155.43,95.39,-74.19,-3.52,9.87,19.26,5.04,-73.32,-64.89,61.79,64.55,-23.72
20.79,-32.29,-4.69,32.26,45.78,155.04,-75.57,158.92,95.23,-74.40,-2.79,10.05,19.08,4.59,-72.45,-64.71,61.25,64.58,-23.88
20.93,-32.40,-4.88,32.21,46.07,140.83,-75.52,155.41,95.32,-74.41,-2.53,10.23,18.58,4.03,-71.80,-63.55,61.20,63.25,-25.54
21.07,-32.50,-4.69,31.85,46.12,142.67,-75.63,157.27,95.13,-74.23,-2.05,10.41,18.81,4.05,-71.14,-63.60,60.86,63.58,-24.95
21.23,-32.32,-4.96,31.72,46.09,139.75,-75.71,155.54,95.16,-74.14,-1.99,10.36,19.61,3.96,-70.92,-62.94,59.81,62.76,-26.05
21.36,-32.24,-4.96,31.57,45.97,156.22,-75.54,158.19,95.26,-74.22,-1.97,10.50,18.77,3.84,-70.82,-62.31,60.48,62.76,-25.71
21.49,-32.11,-4.82,31.54,46.00,142.86,-75.67,157.48,95.17,-74.39,-2.09,10.37,18.50,3.73,-69.45,-62.42,60.45,62.50,-25.87
21.63,-31.91,-4.24,31.79,45.75,141.49,-75.44,155.26,95.03,-74.66,-4.22,7.63,16.76,2.15,-54.81,-55.70,61.85,54.69,-34.82
21.76,-31.02,-3.83,32.00,46.02,-21.07,-75.20,155.55,95.19,-74.58,-11.25,4.57,6.70,0.38,147.88,-43.49,82.92,65.14,-16.79
21.99,-30.35,-4.14,32.30,46.53,31.16,-74.52,164.62,95.82,-74.41,-5.44,5.43,22.73,4.08,38.59,-4.40,85.49,68.69,-14.38
22.13,-31.07,-5.69,30.13,46.55,-173.90,-76.07,150.02,95.29,-73.75,-0.97,12.18,23.63,7.79,46.87,27.41,84.65,66.70,-18.92
22.26,-31.57,-6.75,26.72,46.56,162.76,-76.76,162.08,95.38,-73.30,0.64,12.33,23.98,6.92,48.77,34.09,83.95,75.63,-10.74
22.39,-31.34,-6.30,25.30,46.51,165.62,-75.95,162.23,95.76,-73.12,1.31,11.34,24.17,7.36,49.49,30.48,83.60,75.34,-12.92
22.52,-30.41,-4.54,24.50,45.87,169.51,-77.43,161.84,95.48,-74.34,0.64,11.46,23.99,6.65,52.61,31.03,72.45,75.35,-12.11
