Timestamp,IMULS_X,IMULS_Y,IMULS_Z,IMULS_Ynew,IMULS_Znew,IMULE_X,IMULE_Y,IMULE_Z,IMULElbow,IMURS_X,IMURS_Y,IMURS_Z,IMURS_Ynew,IMURS_Znew'IMURE_X,IMURE_Y,IMURE_Z,IMURElbow,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.25,-14.49,21.90,-6.07,67.32,26.06,-114.32,49.34,-60.26,105.57,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.29,-14.29,21.86,-5.88,67.40,25.92,-114.32,49.34,-60.26,105.42,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.30,-14.29,21.86,-5.88,67.40,25.92,-114.32,49.34,-60.26,105.42,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.35,-14.17,21.78,-6.01,67.46,25.79,-114.32,49.34,-60.26,105.28,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.41,-14.37,21.81,-6.20,67.38,25.93,-114.32,49.34,-60.26,105.42,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.41,-14.37,21.81,-6.20,67.38,25.93,-115.27,49.90,-61.62,105.96,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.45,-14.72,21.80,-7.23,67.15,26.11,-115.27,49.90,-61.62,106.12,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.46,-14.72,21.80,-7.23,67.15,26.11,-115.27,49.90,-61.62,106.12,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.48,-14.72,21.80,-7.23,67.15,26.11,-115.53,49.28,-62.00,106.33,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.52,-14.58,21.97,-7.72,66.89,26.16,-115.53,49.28,-62.00,106.34,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.54,-14.58,21.97,-7.72,66.89,26.16,-115.53,49.28,-62.00,106.34,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.59,-14.32,22.29,-7.99,66.53,26.29,-115.53,49.28,-62.00,106.41,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.64,-13.79,23.15,-6.89,65.95,26.75,-115.53,49.28,-62.00,106.81,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.65,-13.79,23.15,-6.89,65.95,26.75,-116.30,47.56,-63.65,107.39,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.69,-13.64,23.74,-6.45,65.46,27.18,-116.30,47.56,-63.65,107.78,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.70,-13.64,23.74,-6.45,65.46,27.18,-116.30,47.56,-63.65,107.78,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.72,-13.64,23.74,-6.45,65.46,27.18,-116.55,47.17,-64.26,107.69,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.75,-13.97,24.42,-5.88,64.92,27.92,-116.55,47.17,-64.26,108.46,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.78,-13.97,24.42,-5.88,64.92,27.92,-116.26,46.71,-64.81,107.66,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.82,-14.39,25.01,-4.69,64.63,28.62,-116.26,46.71,-64.81,108.48,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.83,-14.39,25.01,-4.69,64.63,28.62,-114.48,47.49,-65.35,106.26,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.92,-15.17,26.04,-4.36,63.74,29.87,-114.48,47.49,-65.35,107.56,96.33,77.55,46.13,129.93,91.36,0.00,0.00,0.00,0.00
2.94,-18.68,23.12,-2.40,67.35,29.39,-114.48,47.49,-65.35,107.56,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
2.96,-18.68,23.12,-2.40,67.35,29.39,-112.92,50.73,-64.30,104.28,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
2.99,-19.66,23.16,-4.45,66.72,30.02,-112.92,50.73,-64.30,104.90,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.02,-19.66,23.16,-4.45,66.72,30.02,-111.97,49.47,-63.12,104.07,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.06,-20.17,23.62,-4.29,66.36,30.68,-111.97,49.47,-63.12,104.74,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.07,-20.17,23.62,-4.29,66.36,30.68,-112.67,48.95,-64.27,104.66,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.12,-20.38,24.22,-3.50,66.10,31.25,-112.67,48.95,-64.27,105.23,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.13,-20.38,24.22,-3.50,66.10,31.25,-113.02,48.24,-66.71,105.10,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.17,-20.60,25.06,-2.17,65.82,32.01,-113.02,48.24,-66.71,105.86,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.18,-20.60,25.06,-2.17,65.82,32.01,-113.02,48.24,-66.71,105.86,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.20,-20.60,25.06,-2.17,65.82,32.01,-114.97,47.31,-69.48,106.63,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.23,-20.53,25.60,-0.76,65.84,32.38,-114.97,47.31,-69.48,107.02,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.26,-20.53,25.60,-0.76,65.84,32.38,-116.83,47.38,-71.44,107.80,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.29,-20.38,26.09,0.14,65.71,32.66,-116.83,47.38,-71.44,108.08,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.31,-20.38,26.09,0.14,65.71,32.66,-119.34,47.68,-73.80,109.26,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.36,-20.16,25.45,-0.25,66.12,32.04,-119.34,47.68,-73.80,108.65,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.37,-20.16,25.45,-0.25,66.12,32.04,-120.81,48.37,-75.68,109.90,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.41,-20.04,24.66,-1.08,66.52,31.38,-120.81,48.37,-75.68,109.23,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.42,-20.04,24.66,-1.08,66.52,31.38,-120.81,48.37,-75.68,109.23,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.44,-20.04,24.66,-1.08,66.52,31.38,-120.69,48.47,-74.52,109.78,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.48,-19.86,23.49,-2.87,66.96,30.39,-120.69,48.47,-74.52,108.78,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.52,-19.86,23.49,-2.87,66.96,30.39,-119.68,47.27,-73.78,109.64,114.58,76.22,67.33,133.12,95.69,0.00,0.00,0.00,0.00
3.54,-22.01,22.78,-5.20,66.96,31.26,-119.68,47.27,-73.78,109.64,119.56,74.53,70.67,131.56,97.56,0.00,0.00,0.00,0.00
3.62,-20.93,23.91,-4.37,66.13,31.36,-119.68,47.27,-73.78,109.77,119.56,74.53,70.67,131.56,97.56,0.00,0.00,0.00,0.00
3.66,-21.16,23.65,-4.27,66.43,31.32,-119.68,47.27,-73.78,109.77,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.68,-21.16,23.65,-4.27,66.43,31.32,-110.78,46.10,-63.52,104.24,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.71,-22.10,31.12,-2.17,60.48,37.51,-110.78,46.10,-63.52,110.25,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.74,-22.10,31.12,-2.17,60.48,37.51,-120.53,48.35,-76.21,109.73,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.78,-25.81,30.42,-4.84,60.60,39.08,-120.53,48.35,-76.21,111.42,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.79,-25.81,30.42,-4.84,60.60,39.08,-121.86,43.37,-75.11,112.57,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.84,-25.16,31.58,-2.29,60.62,39.55,-121.86,43.37,-75.11,113.08,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.85,-25.16,31.58,-2.29,60.62,39.55,-125.88,38.25,-76.32,117.41,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.89,-21.28,34.75,4.31,59.85,40.04,-125.88,38.25,-76.32,117.76,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.90,-21.28,34.75,4.31,59.85,40.04,-125.88,38.25,-76.32,117.76,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.91,-21.28,34.75,4.31,59.85,40.04,-133.22,38.45,-80.93,122.44,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.95,-20.11,35.26,4.85,59.27,39.94,-133.22,38.45,-80.93,122.09,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
3.98,-20.11,35.26,4.85,59.27,39.94,-135.12,37.73,-81.59,124.08,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.01,-19.42,33.51,3.79,60.16,38.16,-135.12,37.73,-81.59,122.22,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.02,-19.42,33.51,3.79,60.16,38.16,-132.73,39.40,-80.09,121.62,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.08,-20.34,30.43,-0.31,61.52,36.05,-132.73,39.40,-80.09,119.52,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.09,-20.34,30.43,-0.31,61.52,36.05,-130.98,44.98,-83.76,117.64,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.12,-22.79,25.42,-6.72,64.00,33.63,-130.98,44.98,-83.76,115.32,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.13,-22.79,25.42,-6.72,64.00,33.63,-130.98,44.98,-83.76,115.32,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.15,-22.79,25.42,-6.72,64.00,33.63,-127.85,45.52,-81.37,115.46,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.19,-25.08,22.68,-10.66,65.06,33.32,-127.85,45.52,-81.37,115.10,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.22,-25.08,22.68,-10.66,65.06,33.32,-125.19,42.60,-76.55,115.10,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.26,-25.33,21.94,-10.88,65.64,33.03,-125.19,42.60,-76.55,114.77,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.32,-25.33,21.94,-10.88,65.64,33.03,-125.19,42.60,-76.55,114.77,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.33,-25.33,21.94,-10.88,65.64,33.03,-124.64,42.53,-75.51,114.77,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.37,-25.33,21.94,-10.88,65.64,33.03,-124.64,42.53,-75.51,114.77,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.38,-25.33,21.94,-10.88,65.64,33.03,-124.64,42.53,-75.51,114.77,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.39,-25.33,21.94,-10.88,65.64,33.03,-124.64,42.53,-75.51,114.77,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.42,-25.33,21.94,-10.88,65.64,33.03,-124.64,42.53,-75.51,114.77,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.45,-25.33,21.94,-10.88,65.64,33.03,-124.64,42.53,-75.51,114.77,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.49,-25.33,21.94,-10.88,65.64,33.03,-124.64,42.53,-75.51,114.77,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.50,-25.33,21.94,-10.88,65.64,33.03,-123.58,46.72,-71.23,112.28,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.56,-26.08,24.28,-11.34,63.35,35.04,-123.58,46.72,-71.23,114.44,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.57,-26.08,24.28,-11.34,63.35,35.04,-128.07,45.77,-74.96,115.47,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.60,-25.61,23.54,-11.36,64.01,34.24,-128.07,45.77,-74.96,114.66,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.61,-25.61,23.54,-11.36,64.01,34.24,-128.07,45.77,-74.96,114.66,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.63,-25.61,23.54,-11.36,64.01,34.24,-128.58,45.62,-73.99,115.86,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.67,-25.19,23.17,-11.36,64.35,33.70,-128.58,45.62,-73.99,115.34,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.71,-25.19,23.17,-11.36,64.35,33.70,-129.19,45.74,-73.94,116.17,120.71,74.40,71.97,131.71,97.90,0.00,0.00,0.00,0.00
4.73,-24.23,24.40,-9.97,63.76,33.86,-129.19,45.74,-73.94,116.17,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
4.74,-24.23,24.40,-9.97,63.76,33.86,-130.40,45.93,-74.64,116.79,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
4.80,-24.12,22.61,-11.89,64.68,32.59,-130.40,45.93,-74.64,115.54,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
4.80,-24.12,22.61,-11.89,64.68,32.59,-128.99,44.83,-72.81,116.50,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
4.84,-23.69,22.46,-12.31,64.69,32.19,-128.99,44.83,-72.81,116.14,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
4.85,-23.69,22.46,-12.31,64.69,32.19,-128.99,44.83,-72.81,116.14,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
4.87,-23.69,22.46,-12.31,64.69,32.19,-130.25,44.63,-73.59,117.37,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
4.91,-23.09,21.76,-12.96,65.15,31.31,-130.25,44.63,-73.59,116.53,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
4.93,-23.09,21.76,-12.96,65.15,31.31,-131.10,44.39,-73.38,118.02,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
4.97,-22.17,21.01,-13.93,65.60,30.17,-131.10,44.39,-73.38,116.96,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
4.98,-22.17,21.01,-13.93,65.60,30.17,-130.73,44.28,-72.57,117.85,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.03,-22.02,20.04,-14.90,66.21,29.44,-130.73,44.28,-72.57,117.11,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.05,-22.02,20.04,-14.90,66.21,29.44,-131.09,44.31,-72.52,118.06,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.08,-21.69,19.10,-16.06,66.77,28.59,-131.09,44.31,-72.52,117.24,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.09,-21.69,19.10,-16.06,66.77,28.59,-131.09,44.31,-72.52,117.24,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.11,-21.69,19.10,-16.06,66.77,28.59,-129.97,43.97,-71.46,117.54,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.16,-21.70,18.14,-17.22,67.31,28.00,-129.97,43.97,-71.46,116.93,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.17,-21.70,18.14,-17.22,67.31,28.00,-129.97,43.97,-71.46,116.93,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.21,-22.31,17.94,-17.79,67.21,28.34,-129.97,43.97,-71.46,117.23,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.22,-22.31,17.94,-17.79,67.21,28.34,-127.18,44.19,-70.53,115.68,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.27,-23.34,18.05,-17.94,66.88,29.19,-127.18,44.19,-70.53,116.42,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.29,-23.34,18.05,-17.94,66.88,29.19,-126.65,44.49,-70.79,115.20,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.32,-23.93,17.82,-18.11,66.92,29.52,-126.65,44.49,-70.79,115.43,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.33,-23.93,17.82,-18.11,66.92,29.52,-126.65,44.49,-70.79,115.43,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.35,-23.93,17.82,-18.11,66.92,29.52,-126.40,45.53,-71.71,114.56,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.38,-24.41,17.33,-18.39,67.19,29.62,-126.40,45.53,-71.71,114.54,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.41,-24.41,17.33,-18.39,67.19,29.62,-126.31,47.17,-72.55,113.74,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.46,-25.34,15.43,-20.74,67.88,29.40,-126.31,47.17,-72.55,113.30,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.52,-25.60,13.95,-23.32,68.24,28.93,-126.31,47.17,-72.55,112.84,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.56,-24.77,13.35,-25.18,68.40,27.94,-126.31,47.17,-72.55,112.14,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.57,-24.77,13.35,-25.18,68.40,27.94,-126.31,47.17,-72.55,112.14,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.59,-24.77,13.35,-25.18,68.40,27.94,-122.21,46.55,-70.03,111.51,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.63,-24.43,13.72,-26.32,67.86,27.81,-122.21,46.55,-70.03,111.73,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.65,-24.43,13.72,-26.32,67.86,27.81,-121.38,46.67,-70.71,110.94,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.69,-23.71,14.32,-27.11,67.37,27.48,-121.38,46.67,-70.71,111.03,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.70,-23.71,14.32,-27.11,67.37,27.48,-120.54,45.97,-71.24,110.68,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.75,-23.27,15.59,-26.24,66.67,27.77,-120.54,45.97,-71.24,111.19,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.76,-23.27,15.59,-26.24,66.67,27.77,-119.72,46.52,-71.24,109.94,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.80,-22.82,17.68,-25.05,65.30,28.58,-119.72,46.52,-71.24,111.03,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.81,-22.82,17.68,-25.05,65.30,28.58,-119.72,46.52,-71.24,111.03,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.82,-22.82,17.68,-25.05,65.30,28.58,-121.01,47.77,-73.65,110.26,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.86,-23.14,19.09,-25.73,63.79,29.66,-121.01,47.77,-73.65,111.55,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.89,-23.14,19.09,-25.73,63.79,29.66,-120.70,46.77,-73.98,110.47,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.93,-23.00,19.65,-25.14,63.50,29.90,-120.70,46.77,-73.98,110.73,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
5.99,-23.71,21.58,-23.89,61.92,31.63,-120.70,46.77,-73.98,112.47,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
6.00,-23.71,21.58,-23.89,61.92,31.63,-121.91,48.43,-78.19,110.53,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
6.03,-26.03,21.03,-25.16,61.41,33.00,-121.91,48.43,-78.19,111.66,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
6.05,-26.03,21.03,-25.16,61.41,33.00,-121.91,48.43,-78.19,111.66,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
6.06,-26.03,21.03,-25.16,61.41,33.00,-121.88,46.96,-78.80,111.13,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
6.11,-27.37,21.04,-25.09,61.07,34.02,-121.88,46.96,-78.80,111.96,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
6.14,-27.37,21.04,-25.09,61.07,34.02,-123.16,46.97,-79.34,111.91,115.54,75.06,67.99,132.88,96.38,0.00,0.00,0.00,0.00
6.17,-20.89,24.43,-12.18,63.07,31.72,-123.16,46.97,-79.34,111.91,95.68,80.59,58.96,143.34,90.93,0.00,0.00,0.00,0.00
6.18,-20.89,24.43,-12.18,63.07,31.72,-123.10,46.76,-77.51,111.97,95.68,80.59,58.96,143.34,90.93,0.00,0.00,0.00,0.00
6.25,-22.14,25.99,-13.17,61.25,33.63,-123.10,46.76,-77.51,113.87,95.68,80.59,58.96,143.34,90.93,0.00,0.00,0.00,0.00
6.29,-22.39,24.79,-12.59,62.52,32.92,-123.10,46.76,-77.51,113.87,103.13,80.67,66.99,143.97,92.11,0.00,0.00,0.00,0.00
6.30,-22.39,24.79,-12.59,62.52,32.92,-124.52,46.87,-78.27,112.79,103.13,80.67,66.99,143.97,92.11,0.00,0.00,0.00,0.00
6.35,-21.98,26.81,-13.13,60.51,34.14,-124.52,46.87,-78.27,114.02,103.13,80.67,66.99,143.97,92.11,0.00,0.00,0.00,0.00
6.39,-21.98,26.81,-13.13,60.51,34.14,-126.37,47.03,-81.17,113.84,103.13,80.67,66.99,143.97,92.11,0.00,0.00,0.00,0.00
6.41,-23.63,24.44,-12.10,62.96,33.48,-126.37,47.03,-81.17,113.84,117.17,79.28,82.56,145.49,94.87,0.00,0.00,0.00,0.00
6.42,-23.63,24.44,-12.10,62.96,33.48,-127.69,48.38,-81.62,113.96,117.17,79.28,82.56,145.49,94.87,0.00,0.00,0.00,0.00
6.48,-22.52,24.69,-14.07,62.13,32.93,-127.69,48.38,-81.62,113.57,117.17,79.28,82.56,145.49,94.87,0.00,0.00,0.00,0.00
6.52,-21.67,24.77,-15.32,61.76,32.46,-127.69,48.38,-81.62,113.11,117.17,79.28,82.56,145.49,94.87,0.00,0.00,0.00,0.00
6.53,-21.67,24.77,-15.32,61.76,32.46,-127.69,48.38,-81.62,113.11,117.17,79.28,82.56,145.49,94.87,0.00,0.00,0.00,0.00
6.54,-21.67,24.77,-15.32,61.76,32.46,-126.69,48.04,-82.25,113.55,117.17,79.28,82.56,145.49,94.87,0.00,0.00,0.00,0.00
6.58,-20.67,24.18,-17.03,61.97,31.40,-126.69,48.04,-82.25,112.53,117.17,79.28,82.56,145.49,94.87,0.00,0.00,0.00,0.00
6.61,-20.67,24.18,-17.03,61.97,31.40,-125.65,47.56,-82.35,113.16,117.17,79.28,82.56,145.49,94.87,0.00,0.00,0.00,0.00
6.65,-20.58,23.57,-18.29,62.24,30.90,-125.65,47.56,-82.35,112.67,117.17,79.28,82.56,145.49,94.87,0.00,0.00,0.00,0.00
6.65,-20.58,23.57,-18.29,62.24,30.90,-126.09,47.33,-82.33,113.53,117.17,79.28,82.56,145.49,94.87,0.00,0.00,0.00,0.00
6.70,-19.82,22.79,-19.30,62.87,29.85,-126.09,47.33,-82.33,112.50,117.17,79.28,82.56,145.49,94.87,0.00,0.00,0.00,0.00
